signer,blockTime,sig,swapToToken,swapFromToken,swapToTokenAmount,swapFromTokenAmount
CXEfjLvLdWRAMeXckcPebwGHZ1tTo2Q8SLzdCsyu7J1e,1650295626,4uWXbucxLaJeumGACRZ7F1nFfUqAJCxdhHaVx7L9JK6zULjHA2tKV1fqj3tpzCjDoLuVsSkEdVKRQfnzRKnXE8j1,USDC,GMT,1.667537,317.3890028
C6vSsaLWpjb4m5YQEfMsu8kq32WLxUBUJmktFrKAQLJ4,1650302483,4Xt2ZqqSNh2J5hrcQX5MjoPouVDRY6awGmeiHo4CYukDzJRMi3PDhjEYnwsmQ4yPLBvgLp8raJmDGPorHLgXZHtz,GST,USDC,13.52160919,60
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650334616,58dWrZTV75RzxuUkEMW7Zrsp5uZxmqyum9PyCtA632QBV7cLzMJsJxBXngmmQWJNW7S5h6kJAcaVcPf6qyJDxErU,STEP,USDC,6.89E-06,0
CQDAtMLhJRDqjAjy5JcYzWYfKJ1fVX4swztKRvikcUuc,1650327541,3yzBJnrVTKzetkHBRdU2KynmXnhM4yDbwtaDmFzsnEi82kLm25h8tj7c8ESLEdAPL4HWFBaQxeVuQbC3LaaV23C2,GMT,GST,65.03648967,49.99999979
8kC36pSardznMEVUVTaWLfFqZSQojfGybD9WoB5ECzA7,1650294779,4pc2r6CPX4t5Fv8pjSmSvn7nKvcufiHZdjPS9yYWBKoydR497AsoiW6Snuw1exXrBkiZMVUVVWQPPQTurrpnaYtB,GST,GMT,17.72475188,27.10697973
9YdjtTWJ8Yfnf3twzfGZyphypvfCaCoqfDLNEvnG8bM,1650342814,3sWcQWM9D3hnabhQMoTGMRJAS1dxQW8Gif5gyzvxWoduLkn4xcBg8qibq6ZbjqvZEztjtay7m95oTnggeTpTGJFS,USDC,GST,0.084255,21.22999991
BURN8w15M1uHG1caYV4PHLwNRHoaANGJkugfunDk52hL,1650336551,dtEoHCrz7Re5JLPN4pS4cxPS1wGYT6MFmFoi9zGCFcTjFpiYnVWLGHur6xpuLCg2GSwg3z565M8RYoEPSYKtAmS,GMT,USDC,401.3660669,1314
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650334962,2ABEe9s1d7yuxTTtqL9RLhFLZ49oh5S7w5bMo17nwg2XSXmiBQXGZbnwuQnKT5G6M1ybEMsHTX3Fcxaf8bkc3zRn,STEP,USDC,7.36E-07,0
CzCYTz3bzrPXeiB3xotvNsfawDN9HMZLSNSif9uUR2jp,1650331925,2Y4JxzkrcVTi9YB8js2a5bL62x1RMjGcZRoFKkPJk7ksMaTMwzWytfiuhTXPavoZXr689ePKKrHrSzZBNQAYUn46,USDC,GMT,3976.519937,1165.496
EA6DSfuq4zoYkTzzbK97wSYRwmJFGdhKJnckJpfveuKc,1650343689,2o3LDtEJbh4CrPjJP5uY9mktE9ko335R4AvQ8ChGj3ASCDmJq45fyweEQAo58jVRvaNSoTx7a4ts6b75C5U3vWEu,USDC,GST,0.13777,19.99999983
2eXNPcNXYBNBVDge9WjTgKXDZKzo2YsL7Fbf3esPGcQv,1650343748,aKyaAUcu6nEAjJ8iqiDmoknX3JPccLLTfmzdr5CnbtpL5VAw4jducXuxkGiMLjyzqYdMpzFPyEY8gxqpn8vyckj,USDC,GST,296.009068,65.74
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650299297,2dWnrD4D34MYYnJeUPmc9rjzq8yECfB1UCudfiauU7MdbsVPt5MNJFrgK7xw1QQQ7wb2ysEh8T5ArdqfBY9b7aaP,stSOL,UST,2.000042526,201.973252
3FknNad68wRejcXsXJNEMnP4GxSCdM41gzXHW3ZsdpQV,1650331973,5bxG1523BzYsSwhcvxeNpiaKM8PePri6cgQ1cUNRPPFG19CWee6hfBT9hXqsrYyMGnxHDTYBEav6BJi4S86xd2ib,GMT,GST,19.4577552,14.99999995
4rzLrDpmhQHRMTUHigwXMS68Ld3MswJui1xjdWqX9gcR,1650301059,2Y5Hkd9YW5Qti3geu7h4zEJ3NLJA5FiZMyrm2KQ8AWSSHLNUkiJXmpiCBimoeTyNijYrBF1PK9TMhuMQwPBbn8Ez,GST,GMT,6.764604183,10.63092156
CUdk4xu8cR9mjNHzzMdkZSKHCs91XffsrFBLaKa9QPQQ,1650301193,5aZC2Xr4pfa8vMCe5oonMxR1vNDpHMxCXuvGd1K4M85NzGwNUaC4PjHoyUdZEiZc942zGKKcnYKbxMZn63ynKmYr,USDC,GST,179.04592,40.55
Ep3X643kWh1HPUiVfkEP8FQe2RL8hcy1rTwUQnWKsFFY,1650340660,3YhmAykv95cPBfvaBsenBwsPP3W1mfdqx9tUJbFJ9EyXot84u8NqyfTziEsfjsaRtMQfA6ppkkxFGG4EKG7hRo4c,USDC,GMT,0.08646,15.4430287
58UNLgnYaN379PH2fvnRGw6gxmfyzTWmg4Eov2AJZJWM,1650341656,5XFX9XMug556mrVmM5sGdJUdK4dEzYgKEcVtQtzFVYdJMVkLUCj5XuS4Dhqte77xihPNb6H9AUf8ET5FFwFbRMqv,GST,USDC,0.006401253,0.029114
FDW7X3umMmTKqRW7PUp43PnF1q74SY1qqQwKrwRHXnYZ,1650330474,2FDa5tUiLVXqsmTyCMFVaYxWvdErjqMWjFUgnzi8m4sHYpYeEVd2ezVovjbRzGg539iEmm5pUX5BRBj63yaizM1,GST,USDC,29.82362442,131.656349
BQHRuk9Q2N5MNPVQToTUztgp1HGA2ZtPDJnReNdK6Xrw,1650297905,4R32BBUKJ3AbC1pmKkYdnFudExkuW9iWCssUGTptnYjZhP2TsN8nZXG45Sj3CKuTGGmzwwaGMhr5MKZETrauLzbt,GST,USDC,48.74136782,213.719123
F8XEwJvhfw8qx4JxdQARLhiLqyYkvtGFUR73w67nCNdE,1650337817,diQFvxpkXDPzS5TBzYXAE5vdA65oXHdvQfkwT8hz67NzJqBMk4Sdx28mBZFH611GBFPrdEoVhqRz8pHW17YXsYN,GMT,GST,13.07364304,9.999999933
6hCeXCMxJJLqLgypgMdyh41EXsxfsguUpDfMJUrsAu7E,1650327823,RJr2myxnEWsRmFYtNwdvyRgkVJuFDqFBJG7F9UeXaGgrAhABsnbhHzWKaRrRTPu18tnUoxDartbyFwV4A8XTEvb,USDC,GST,61.630088,13.99999997
6rH1gpp6MRbAEhAuwsbyQYxwLHie5oYewi962CvY1AAa,1650334281,39hAEE3Fc2Z2nHS6iFjbSsnBn56K8tzKdwJW5s1aVPmFzhAWMbNwPA2BP3RBmY5DByPG2d3F2vYvgJxUHsPngYeb,GST,USDC,6.794905643,30
c3PipCV4qysdkw3JkQuSd2WE4WcP4gAsCdEF3K2iiBG,1650302747,3d4Yr4NLq3ZR3LVb9qwHvrhX4vvQiyd9ZrvRFKSCjaNBj6tKM6Hqc7MSdKgvKqeC6wHiY2H7AgMXhBSU4NZTKqqt,USDC,GMT,3.199479,1.092844595
8T1xehv2AvQ7SvxNgoEEnhcTKeTMnPVsWbWchPMJ91Cv,1650337235,4tVP31Kxfs1eY4in4nbpiMs9a4BbP9w5WxNCGk2hGjC5nXSbr6nZnZeeSVHE5VeaYcPuh9JFaGpzJAv6yrdezNQ,USDC,GST,110.063928,24.99999979
FWs16nXPXMhf6bQYBzTjwEBe4Aa6XyP9GMVNTfMSRM1a,1650344181,5Lwtf9WpFND3atJCFf2CXAzXDdesX3cs7fxdJG3v8vfYKd2B6wRpZuCNpcL3cQ4U4rdaSwNpfZawngkRXhVxdXQ9,GST,USDC,0.221050604,1.004705
3EkoAVd63BjSfCCU2szzxWZddyAphMUHUbeCrvnk2qZo,1650328690,53QSTRBtyJqjSAs8R1hNcALjZ2fa12BEtDpA3tz54rfM8mb9X4GumfNoHSqgb4AAZJV9gY1E9NGwXMKx22ZV1oEV,GST,USDC,1241.332926,5500
G9p7Gsk5S1qy2n3LUU3sHXkaGf2aEVTCwp5yu4bhvCjW,1650299764,2UHfES45GwJ6ek86j2v9j88HjKxjJeratdSogbEkmN3qah1nUreZRRhNhQoPTXPxwGwY8ddboKzMyuyFhg2f3b1x,GST,USDC,1.124194842,5
Gt91rCECZ3ke33WFMzqkqTLrFcEiBKmLZ1jYDahAPsE9,1650339376,2aiZMMpnJSrdMMvUJcA2kjkasTiQADowxqU2NydwHkmNfaDs6ReyiFUWDMRUgoHxCwa7yxB3z7VDev5HEXukK15R,USDC,GST,0.265938,33.99999987
AAb48TuwaZ1bbdFb15bPokihrmusjAULiAj9mtuqh5H6,1650293891,nQxBLU79MctN6htEMyu9egDYGFXbPpJaEo8LJYYut469q5koNGPyzjCKjidH57f4RFA67Zd93FjVeAhg5MXVM5B,USDC,GST,1458.891889,340.9999998
3hyZaTKtxQM7qKVbaoGvmyEFjUSYgqx6D8zcKXDxQL88,1650299716,5VMLY2UN1G1UQTfuJuwSwxfSozMDjGea8KYSHUUdFqQgeFEyKVpWAT32AdbRqwxiJu5Zrj8aa9ZQQ8SgLQhKqqQt,GMT,USDC,10.15288348,29
ENbitFvMedkNbN6DyBsH4gue6oEAnwWb2tQyZArQqXV1,1650299001,hK2MJCcT2ReLAEqi4CLXZGMqnG4BQRjWzHk9WmofWJy4NXiccx96kbvnR38zi6gxqYLQbRQTe87YgKC1dsvNe9d,USDC,GST,154.313546,34.99999988
4JmUfDqjcQJn7b68ZfnZeaW6TRhiKzwWm5R6KULfkEYe,1650296626,3BNvhPi4YChh7uR4cdkKUJURP7NhYSq2qH9qfo8mJ85hRcry2NrNrkrvxHGtoTCP6ksrMuxJJgSa7m7DHpbWPpd1,GST,USDC,0.018398199,0.080584
DSWKUCtvTUFv1HTp2GKSkgsFLUqyskLxUc3zxMnj4dps,1650343304,buW88UiRqB4BANf8VuVTkNgcRi3Lz1a2grbnEpo6mJHVefGSR8Vt7XwbJe6HJ2yXqnZ6jyi6VjfZNQ2pzJ329hn,USDC,GST,0.183879,32.99999995
J5mR6Y8jvF5ev6ifzSzM9QS2kG7e9YurKbdWS8FrGXbq,1650301433,5e2816JyjioxjTCzNMbcE5ecLYZgtyqw7xKioTEtJhbaoSajDg6e8U8wQ1STq4jzF6DdeuEa6ctat9CbWAr9qkxZ,USDC,GST,0.002337,0.854366937
9QzyTMLAzqudL9Dm7nGNswitdXBCx2Bo93B7KPvMAhFz,1650293708,5DfdMHGrH5Ykhb2wHpRU7qwUsWqjVVKHBj6sQoEcK1pYPfcyuHZDWpg8exJBrSnTituH5CFjK51yRjEe8N9UDdp9,GMT,USDC,29.99437591,89.426825
8j5Cq2GjrxZqmT9xMr7Zk74ihA92xhntoxNE3y1xx7Q3,1650327341,5oXzgAhJrxhXUhHYsY1xnFxNo2ShRL2Jugqh4qqUfwSGrm3J54Unw3mUu8KTkCtuAyWyx21QaZAzJ59KEDf7QWfb,GST,USDC,123.0186483,544.485802
3PCRwFhHd8tNADpYrJNXndvzvFjgbCj4WiPiDi2yZftU,1650337066,5n4UUTH5qC3v9Zs8AsHZLCBE5SPj1jURSon7wwnmfzCs1yr8nAu87giSqjZqGpt8o9SrzNfiyHofyyjLi5eGCXoM,USDC,ETH,563.149076,0.18531853
4oBeuupDn1U5gK3XrPNa4w18sQAZpdRzdBqbCn2VVMQe,1650295824,3DDeypC8wXDiichUSaiyGjVz4AWtt8kdWVnCS9L3CgEY6KxRrFAtmdE9okcrWmEDY4PsbVQE6izpdPEhasYcD83m,USDC,GST,0.020159,26.93201415
5ioS4Tvs77WbUxQBbyPzjMm5V9PvLYqHbUGmbzt7vmRk,1650339306,3VgFXNGVpBztbB3mVyisb2MsCqShz3n3K5dAqwbiTYuYUSYjEWK3LgyDmWTijd9vQ5ztfkB4ran6LsmHZroRyKnM,USDC,GST,0.102501,26.76
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650299875,2UK5mxa2ddsNXfRGM7ukQaDQERgj6TuSHcN59BZ3pPtgXH7LVqVAJik9fxbEUbAADecUdmLXXU2RQwykehhzG9sr,SOL,soFTT,0.129002475,0.304332
7K3uY9UQj7pVzDe3VHzWC9w6uZAUvnVicpR5H1J9tBgV,1650299384,2X2sbBTMerGtvSFJNMKQbU7UfanRbcCvm9DNWL7JPfS242QEqtLmRHkgAhfg734Wc8WYxgG9qonDGD1eSXibuQDu,USDC,GST,44.104987,9.999999852
AzErEnhKejff1DHi1rFpKYc6un52gYKtB15vuXkKX62h,1650339460,4NmGFVw4BenNrEnsuuv3d5gVPW4i4eQKuFFzk3M7gSuPUaAzP1oUx7r1mAMi6wCiman1yS22Jc8dMtDGgQrpNRW2,GST,USDC,0.011706617,0.053047
DxdxeSqnXZkZzV61ixkUndXTYxVNasZ9wnPaEiM9zc5a,1650342859,4PdJ86aFxY87c22RAbtTHWQxjypb6kQcXm614Vj5EfsjCkwN8XLRWtK9ZuEdZEE5bnL1xcFBnZjPe3dCqLjDPVJL,USDC,GST,360.307729,79.99999987
Ebh3mbFdWK6G1RNeVDtXt371KixkcS3mNec8JLeVsANd,1650327994,2skKKaTkEHXbwZcS1iqxiRetd2e6LYuXz6u9XeKuJpeyzjgWcxp3Dpwv9agoz5EBer7eiohvCYkBoNN7Mxd5R8SW,GMT,USDC,20.04017381,67.516896
3r9CPNDwdE1qUGS19rVKs6i5uWaVpR5b8LYLQAbdE4x6,1650333274,x1Q7zbasjKfx424vfsNkN97SfKjX5X7ttz1AjMU3ZrhP1C1tFjF1ssgRaqEGn3YFhbsyXsxcSmypSqGt8i67Pu4,USDC,GST,43.787587,10.00000009
2nFmxpVjmvK3s2PU58jMLLhFYykLz6oDLsHd4HX7YzUa,1650302004,5ozJ4P43WZjAFoxyjZLyt2wNQK4m9c1LCtyMZiEqjqXvCyr9wqfXwpytqsM2PAZSX3kn7xwM2H9donXuuwcF3cRb,GMT,USDC,0.714656302,2.10201
A3AJexsKoePyhzKZU5Qz89U25rAEQFnj7YQBqoUmCSGH,1650304226,4Rr2RvJ3MqNJJjXdhchwYy2igxvDAv8o8seSFv1DSy1WtV1fUDbAWAK3rUH9krLu4tZYRicMpk7XG2gMYq6tMXSo,GST,USDC,0.0450187,0.199705
8c9cHZTWRUVsTTY7c8utJjkKE1pSjbK1aTkEPBrJE14L,1650300063,4BweXacU4qVfVVHDwTeMfamLtRfzfiZss26iM37M8biF6CA9ApM6WUvk1J2RimmN1wyoecf9gLKWWjxRsWvBSRyH,GST,USDC,202.4426427,900
2C6M53TAJ8kfnqRpcKhoXmRo717CPHswfwUv4gycrJEP,1650342510,4xd7JSHTesJ2ULDhr62ge6shbX1eQafLY4yJXKsKJTVpn6gTnUrakKWBeb5gpvX5ErRSS2kFNp7WDGCNwMigbrWs,GMT,GST,10.10130835,7.499999894
EgDwMu3SuwFykeinGpbE374qSuhJHnuxkGMDtUrXxtYm,1650340465,43WRQjYSFZKfHFzhHhG9peHYhmYSDbS3mt6YZPQNBERjrrkdapcqrCyGAMjdcf6LCiWxz9tyHomftUNiC4YbGejw,GMT,GST,26.7637731,19.99999993
AyYkrjPun1jjDieUNzR2y8eAebg4UJcBS3R1kTpwggvg,1650336445,3F8JHHPAnhZU8LNa7pTT3LPCwTovfvxGbC1t1VgndsMS141dcCsLno5cFJafF7jCiWkHWmqq8pEoY1k9PEvEWYqK,USDC,GST,709.456616,161.2251943
3gg1jbrxUqhEPBxV6pB4GkLJzjLsmdRQT4qUFXXQLQyS,1650298319,35jhPt81nEAZkQ7a5ScL39HUBRur1w8Le5UgVvZyaHXBR8tNYPwZyTZgTkG87kPLnsAiVGpavpnTqUVN8jMkKwsb,GMT,USDC,36.69706855,99.999999
5JPUYsSqE4KuAzLJwPaD2xQbv4rQZ2F3MH5rCUfH96e,1650330292,3neVrLXE2jfeoybScEfKs3HeXww1ckSLNm93x8KcUhi9JX1eH6DndcfaLgGqCEWUn6VSXHn7y9AM3YeAZJEzsNdq,GMT,USDC,0.999692954,3.397086
8PVBm3K6jXuHzgeUtqySkWLLeigy7bCyfGWv6vTTPrfC,1650299984,3YEUke4YW2XkxvZyBwCcdPprZthA6zgDG19jdFDN7Sj9WaSzVYL8HxaHZFw43X9W1K43Hped4kBLgC6gcfr9Pumu,USDC,GST,1955.759577,442.3999998
9uymv3QTzBEqYd8bLWCj1SEZRpVqaTzQ2fCJCxMcsRNo,1650297096,4tW1Bz9foeF4wX1DBEvnhomBkVnQoBCzjqztaSnUPnw2wzS9avQEEA6Vdiw6aMnRMwgYZDfMQv7Ukw6Ze2Gkq8tj,GMT,GST,72.28614499,47.99999981
EzhgHWKoir6Z9X7mmtTGKWmUaU86i6JgFhKqykFDeQHK,1650298384,rniN7Ayv9Nn8mzTU7CR6paEBfCGNVPP4Le89va4nsKPwjduAVNRTcpvxdeVDJa7CWniQYWno5bBjDeVjrnUCd1s,GST,USDC,0.007020327,0.030949
5GWQptFvFuZgs6NVXpJZF6zossHqW1gSqC7k3j3KNtB7,1650330381,4iFQZXkzCDBmwtwb8CihcBmn7FmHvqcgs1bk6LpRZ1vwMBgZ3QCAn7GoTSqyLTDg8di4rr57VXTMxq2NWRFcfuLD,GMT,GST,15.71934209,12.23999996
4vCQCXJq3jPQGvT2PmdEahPaVr4XSwgUUDpF94NcF65E,1650298849,4RwjSyVLYjVBrPFcZ3BNgEpWRKWRGJ7LbDKF3wB7EkqBb1Phiv8nvQVHKoCSzj5NFdPVYiXKrvpG7hbVLW7F8wgV,USDC,GST,105.683298,23.99999982
3qKewEQCsY6PHCiWAKThLbAUTKfnMGJebuzuCrhVJbqB,1650294468,ihRKj96JLicEhkgkeubVkiXk4qwk8pnjjLe9RudaQEyUb3vRhto88Y5yLkqcmPKjDwAqCCxMaFAe2JCgESPPoVC,GMT,USDC,144.3829127,400
FXHQUuvcLt6i5x22uYP48x1bnUhXcCiVbYdSFgKLhKYy,1650303746,466tbU9rPq3o46sgmHXsk9gVWhGjDDFaEC8CGm6BxrHpcXF1ErBvpbyvqALSp58Ava1s5cSZyaXrSCVfii4CJDa,USDC,GST,2328.37968,527.8999998
F5m8gNjC6pjynywcbw9kK1miSNJMw1nQGeviWykfCCXd,1650327905,2APSQHbmAaDijSFM9Wby4SgTEvawyaw7thrWd4R2YvZMpxtWzF2KYSTAo6fnGGUxk1huLGP491ESEnwLn2P8DWPa,USDT,USDC,0.284346,0.284419
DC4smb7PufkqiNHGuk9NNZoz7WLh7dYzufRcgsTAUxNv,1650333082,5ET24jKPjM1amh5EXgVP8v5g4BC5x8vnu86W1zNuTLvBKH3axuEq3M7CuC1RWY4r26HuWro51kKQ3yEVkdMZWRck,GMT,USDC,200.5631504,682.856674
Bv5StyLjFrKR31o37AY5gFXHyjpLuYERxm8gqCQbvequ,1650341760,kF5beQDdncZRvpAmMdJ97kMmeDaHdWq9hZW5iNDPFZiP1SPU7iDSEVfJGEskpr72BND4hY9jkx7DnwaokyAFJcz,GST,USDC,1.100942078,5
3Gs9kyf4H6SzwkjEB7fvRHwZHSr13168RNhpmPd6W4W5,1650331684,4aBN5wcAH7TphgaghvARBDMAuejf65kB2yHHuzqHmqSjyC28xUmVTMeBb8CgJKMCGRW6vcU5iUxEtS2WW2xcJj6A,USDC,GST,0.113822,19.99999987
BURN8w15M1uHG1caYV4PHLwNRHoaANGJkugfunDk52hL,1650298853,5sDs28bqDs9oNSvdBH3Mrf3h96ipwV4p2AqtokTA7gEUYmFSGj4piLU6K7HrdFCq2HjoWVxhS9T9EithqX1hLwoH,GMT,USDC,472.057898,1314
6kE8Be2mLrFU7qVySpqFMzAGegLtXz47a23z1oJXENfc,1650300169,4gHVU8piHKesBbSjD3AoZRNXevvwe1P1kmtwFf3VUG6aqQKVE4fX1sM8AD2Xq8TivuUB76nqePdkfBQ1vTMagsnk,GMT,GST,15.95797073,10.26942034
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650303523,2x39V9pRUyvfVxPwuSd1B8X9oMkRqVn2aYWqdY5rqkyWaPb23wc859REWVQ33Dk4gPHHa1765TGLQxmKCKuKKN89,ATLAS,USDC,29473.99497,697.582775
5ppJU9kzBMiptAaYsGfmD7qj2s4fnLbqbX52NgbWtd5,1650340585,2GbkpEMZ9naYNZDAYiRz2fkPbuXBXuHoiUYy538ThTbamzN1ibZ71VTGTcBtwWrihtwHajjZB8kMWcpLtEWY2QXF,GST,GMT,2.192339308,2.99999997
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650299725,3HSrpvin8rETXzuKTxGhheF4GkTn41HEJuMdL7WvFWTYuiKwg3JndbEtnaLnbdhjViv4M6z6sc133rtMs5RzFWKc,stSOL,USDT,5.003192321,507.964967
42UoRuM1tPqeWGZqg25p8kX5R9tWkMQiH8twHRBoNfYk,1650341724,C5QseeSGaEcWq1VNA662SFaMcv9sE7cByWMPRQkyMgR22rWQb18d9WnYoQVpSPqSHDRPmPx1gwLpiS2noxEn7ku,USDC,GST,76.707241,16.97999999
8rvtPZcfBSAzDxXfDsFANS8BHmZm8KC9iiSMbZTEge6Z,1650294891,58GCfQMw5fubpy8tZQjjT37s9sFb631H3K6VrF1V9VfE7rNN1Y2dijnSaqt1r3EyMSNveLHm8tN2oZ7U9gsqcst2,USDC,GST,128.557546,29.99999985
6TNNrw5dvwjrqCsA5QFpQHZ9BcVZvaEqMdxXAjTmggrT,1650295618,5ubXKYX9tvgxa8UEKR8FK4yHTgCzXSNPWiPkdUCv5jj5mYy8tmtBfDrBGXfxpX5Jf3fnxUJUhTwrkN7NK6MSvCgK,GMT,USDC,69.41255403,200
63f2PNyWSrHHGrDXE9LV5gipQoVLfPc1kr6Sns16R1yd,1650342314,M9kYsgQMnEM6M7NNm34c6SocyEyyaNLe8SifXGkdvSFhwJy5dKmJbLJTkhxJcG7KSpcb1u76ivKJSNvSLLGQLpL,USDC,GST,0.044389,10.05172645
FtAe8PJG8MZtPRAPckr9e3B74ngX5ckQz5oD6AC7o5HB,1650329371,5E9QFZd8YypTUXBBrsaMXCRKT3pJ4fnGq3Y7qUjHvz4JkpcNBY1NLUXgi7tB8m96ZytjJMDjmLzPyuYSjPNAiAvi,USDC,BTC,122.887349,0.003
GnpRCDSwgvHRsx9QrF1U5TSeomHcCPgoQnrdZMi1kMXE,1650331229,2CVcct21u2uNsqFZsBCcaeCezhAzun7ZVbuWFHkxQaFeSwvfg3y1d2gCRnU9REC9drEnUSELKam2DqqP2azXGCNU,USDC,GST,0.255325,60.00000126
FnJZCfHc6LuZKCWMJGsHmpmqPeVVpxiJR3upiFp8TWsG,1650334640,65T7XUzNcUDi3tRBq2qyzTiH3BHJAMwxTGVXPrJgB4o7eWHY1CNdKENqo4n8NjeNEJdDfGzxA4B7QW47y5imi9Pf,STEP,MNDE,6.21E-07,0
Fg4oFBpPdrpg2FQ6JTLyhDj4RBz2RehLT8Kkvp98sHYE,1650300580,4X4VQg4qxysgM98gzmNcgw3ZYEETWrmjjKasigRCSGSRBb5jMpR4BJnqnQrEqxdPBAFhbsYzED1QkKUZr2ADGtsG,GMT,GST,15.43530908,9.999999985
AVaH7a55yeigd6HmJScKyUDJpzH4oU2dRvuacbnmSvjh,1650303201,2mEbqwdtiKwVRAQgB8aUtZftg8HJXuviXBNmwr8mRSA88vYPyiw61e7j2diauv8hrjZCm1xDn7JNMst4VdzfudSs,GST,USDC,1.126762961,5
DXaT7VXtJV2E1qQBbnKKdYriKtoyJ5hFBKT7QpPYwKjb,1650339372,2mfvaif7DpPHadKvTjZsMp6vpTUrM3K9tMKXXwe76T4voNt1hYcV6tApR5ce3y8sKjYV4ciso9bdD5CF2fm2rfVW,GMT,GST,13.60458772,10.09999985
9gbP829KofcznuHwPHtJ2otdq6QSFMgYAfLkHNyca4z7,1650330568,2d3zn152X6aPzqHM9Rfgj1Rf6txrqQ556KGV8ibQZghCJ9gPSnmKsp28X2SWN3D2769EGMfxAD18bPdZu96G8MJu,USDC,GST,0.005092,0.999999861
37BkVimcTyPvi4Ln6BewoBAY4B5CNd7wpPb21ijUyzeL,1650336001,MEeDKe6bztf58sk7FyqY6a4mf7LXG7N7tTQZckVVYxAp4rCD9rhK6VgJ819o6QN8p8X82QQkpyMEgpiVa3jW7aN,GMT,GST,26.6660096,20.00000016
2eePwoEoZZWShw1c5YECGTa5BWrBRkihYprhf6Nr18dM,1650336912,4o1SQZu3VeRVhis1KGh7zGQUp86GD2zp96XHG7yB2dHDCbWyGJBQJrqaLCHJgabN2Tz1cYAzgnyfrYLC1rFkuByR,GMT,GST,10.19334381,7.588115256
F4YWRQLxHxDjJMrCWLqT8BtBSByaWQBTRPqsKhecSGJJ,1650299152,2cV8r8X5jvkrVC2sMRhFcFnZXxQcQuxsjJZG1UT5i3adSCebLANXd76TrqzgJ4phudmDeCzHdRpLK5bQSRToKX2j,USDC,GST,426.97815,96.82999982
AXMN1zADjw7sPCbqqrQxPMY4tGpoStKmZPxV4qEcjV8c,1650332418,3wCkSyhBZTwyPvn1AL5LLUCK1uPZgdHNsaEMugMeJiNy9692pECxxePLWX6tLFwysFUiHm3VhiHZ9HFwEkjBa93h,USDC,GST,0.040985,8.500000041
4SBcJjRg5Xf4ikpd9RNuTCJdQqmwhAY5HmineogQaApr,1650326933,4xPBpVWv6nmwcPPY2HBhdhxUWHRgN1cZWhgivaQaQHuTxBrPg9kB8D4c4tpdBAYFZnoX4DwXgc6jVWFieDhWZ5KD,ETH,USDC,0.76612962,2354.365544
2x4DpYEhhXSu2MDp6pVdxeqGsyeUcGL6WW9FMzzPcXTP,1650297361,4cLxsrmmMfEJbx7kkZsdYX8aMMiK7c4fXRqUW8T7PcuqTSQkDtYkLTRG3RFD77wTbKn3JPCwLzbHqrYuuteiwpRM,GST,GMT,23.57815198,36.32095204
9MXj1vXe9tQSf5bTSfAKvs8m3cE3XRyNxC6yL4aV36pq,1650294367,36T1zHvuZN8o2WijmAG8xJyunV1cEmJfLefG1ffwQpMzgVhfX1jujAQ2igX75dzC5APeh8pCeWfPJ5LPXvWucQ8V,GMT,GST,41.16335979,27.69726539
S5kqkQRFZzUyJeKPPGwxLW7Ys7s1vqKSw5Sgo6eb5wa,1650330474,24Zt9VN5jLW9v1ceMQ9CZwa1yCRrdUT1oRqLpuMUrcF9cJM3eY2ZyMgPLd8PQi2SPRgNZ9CfhQ9eBAp3G8qNzxSh,GST,USDC,0.226528263,1
HdGsWDaxSDBesEYXmAYsG7WZYkKxUv3qhGJgmXSXnm3d,1650301760,4S7aYM2sCTpgDMSUuXiZnmQyxpDGbsT5tFTRGK6KCa6hEGmBPsrAeMXx7n9JZu4tmpVoPzLSxrMrTkE99RadRNp,BTC,USDC,0.005127,203.026047
CwyQtt6xGptR7PaxrrksgqBSRCZ3Zb2GjUYjKD9jH3tf,1650343319,2VtEDwzaYQrEBqkZJcRSTYGLdPJWoD1Q2m2ssWbeya3pLndY7KEyVJ7HXdQU7NCE6X2uWmQ5gv7piJ2HcDY2GhAP,SOL,USDC,14.64650665,1495.150665
3nw4TjKSq5tqZwnqgU6igh56ko4DPuuRweBRAd6oKq2D,1650295868,2TyrMJLRXZhp65RX6rpiR7vUSFPiehMrGmkQVa2UhHgYYRqct31frBEvSWtcthWn3HJeKrMRfE6fWDbQQLDhMSrA,GMT,USDC,86.22763963,250
BURN8w15M1uHG1caYV4PHLwNRHoaANGJkugfunDk52hL,1650331914,66pYD8p1HWDfFJet9F6GsG7rbQSgHVd394WcPMpjAaogvswMLKwrCPznh7eFG3SiCDnf8pzq68FsDDkuksA3tn12,GMT,USDC,381.5489356,1314
